	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EBP	833.0628752254411	-0.1534845528579622	0.061981930147889	-2.476279013766556	0.013275978282673	0.0656151634163585
TBC1D25	1944.2109425882416	-0.1241639622431873	0.0391052372920706	-3.175123611086333	0.0014977268485709	0.0158082535003467
GATA1	1634.7274823410596	-0.2415228050754363	0.0989790851349933	-2.4401398007067217	0.0146815790430249	0.0701459241562945
HDAC6	1551.3731920220216	-0.1043031510210926	0.0421805823484576	-2.4727764581208214	0.0134067974115706	0.0660668808113769
PQBP1	1590.685045766231	-0.187349692651207	0.0375859527286865	-4.984566814192184	6.210078432207202e-07	7.308609261060233e-05
OTUD5	5667.276359813448	-0.0833812201780681	0.0360807899833556	-2.3109588292421708	0.0208351290840692	0.0878284479185343
CCDC120	165.8710196867728	-0.1162539565327806	0.0478663425603243	-2.4287202722094263	0.0151522177903538	0.0714511283627473
GPKOW	835.4425071357576	-0.116982154943686	0.0321783730459831	-3.6354278936513578	0.0002775196124484	0.0052142672611767
PRICKLE3	449.3714628589433	-0.1336463267330033	0.0406819184179707	-3.285153009745148	0.0010192700283446	0.0123664106391148
CCDC22	1287.4162596709211	-0.1618031989175306	0.0360859158024035	-4.483832412720794	7.331424912478421e-06	0.0004675318285935
FOXP3	178.53929239434123	-0.2951528732682382	0.0800236833049313	-3.688319021052232	0.0002257405050382	0.0045697008725129
CCNB3	8.709858535475018	-0.2796354739455733	0.110173144006271	-2.5381455387136507	0.0111441629441606	0.0585498219941689
DGKK	67.62534739662797	-1.1151986602749244	0.1648619568362725	-6.764439059657949	1.338266732312997e-11	5.330625225587047e-09
SHROOM4	65.02882858722882	0.3083016679812188	0.0755683800941418	4.0797707665182426	4.508013334200288e-05	0.0016348743996227
NUDT11	12.09532127359486	-0.3012372037142722	0.1187424840980637	-2.536894911727591	0.0111840521137626	0.0586268226842563
TSPYL2	2870.211880262915	-0.3031070358875362	0.122192946131876	-2.4805608300859663	0.0131175879425613	0.065087671410666
RP11-258C19.4	1.032850215646418	0.4387743277696663	0.1536975635218092	2.854790393000638	0.0043065241022679	0.0316133301763026
KDM5C	5455.870839614831	0.3256341926694363	0.0351465729937117	9.26503396868017	1.950152438230933e-20	1.147531744959934e-17
IQSEC2	346.6397838101656	-0.1743430382133411	0.0524144784464172	-3.3262381574886826	0.0008802668154693	0.0112050089082181
SMC1A	1718.7881322954004	0.3596781330673851	0.0284427372915811	12.64569332340059	1.1817743163965685e-36	9.27191479570411e-34
RIBC1	14.385310427038355	0.3168218615616301	0.0657251567165042	4.820404809808131	1.432672060439342e-06	0.0001437725283598
HSD17B10	1129.2709867425524	-0.1616120147815019	0.0443823326943411	-3.641359184396989	0.0002712024511495	0.0051516527239275
TSR2	786.3983011699363	-0.1102288122592073	0.0354204764183417	-3.112008177341389	0.001858193518518	0.0182490767263453
MAGED2	1970.7177565640627	-0.1514185949795608	0.0379015406409207	-3.995051188396293	6.468027666775609e-05	0.0020217284699349
APEX2	650.3985827389267	-0.0911804854956365	0.029966840070078	-3.042712721208149	0.002344560418104	0.0211907454474688
PAGE2B	49.68750460536444	-0.5342722605969636	0.1405793772111966	-3.800502400820217	0.0001444030189539	0.0034258816204011
UBQLN2	1569.7163696090463	0.1138907099700009	0.0506752669669591	2.247461469601314	0.0246105503587291	0.0978638856301421
NBDY	495.0642118572511	-0.2248186035083802	0.0605778724638654	-3.711233068518277	0.0002062520888515	0.0043169545937388
FAAH2	43.855661043757976	-0.2903740696657765	0.1002392701210283	-2.8968094970681704	0.0037697859420856	0.0290227558211533
LAS1L	745.4481979933317	-0.1271876422436302	0.0483562139816975	-2.630223331623313	0.0085328792186345	0.0490616868420315
RP6-159A1.3	2.286151278795417	0.4338856696687027	0.1657916338284034	2.617054067503673	0.0088692291453951	0.0503360832537099
RP6-159A1.4	14214.320737697608	0.4068092119704583	0.1229413442604805	3.3089699353582467	0.000936398917937	0.0117122243402458
EIF4BP9	1.077113371320097	2.1116720101601847	0.1900329249136797	11.112137599941626	1.0950625734281182e-28	8.100647168179261e-26
HEPH	24.03758946922625	1.8775571164223197	0.0918996845277203	20.43050665593938	8.956776615527754e-93	1.0540904697846776e-89
PJA1	282.9563781736995	-0.1686088932629273	0.0594666359575204	-2.835352808310391	0.0045775103155679	0.0329945210413057
FAM155B	3.574153219796685	0.4972906729212508	0.1475847148990373	3.3695269409264186	0.0007529733003273	0.0100529141694587
ARR3	1.9027656407085063	-0.2449362294913983	0.1084705279475134	-2.2580901386404024	0.0239400403217696	0.0960864085527615
PDZD11	314.85014288611524	-0.1177823557740255	0.0360620684712689	-3.266100941155502	0.0010903937355377	0.0129028264199303
RPS23P8	32.49955308882631	-0.1970181410605841	0.0837305969170363	-2.3530005555292743	0.0186226062681648	0.0817457382226849
NLGN3	392.12084703843897	0.1898721090074189	0.0590744699636771	3.2141144749020114	0.001308474957397	0.0145086617224696
RP5-1091N2.9	57.729288958007736	-0.1396733976501399	0.0514125419521292	-2.7167183793439205	0.0065932682849212	0.041605242301949
NONO	6436.905220924094	-0.0916458790860964	0.0238814524891252	-3.837533714828633	0.0001242761762012	0.0031083816952855
GCNA	152.25227164308413	0.2382463150765515	0.0879863507593212	2.707764477336412	0.0067738074602908	0.0423624755928479
NHSL2	4405.815454140829	0.2186809542280057	0.0804916809927693	2.716814353121163	0.006591356812386	0.0416033201437071
ERCC6L	17.03534940910183	0.7892537866197972	0.080735492290309	9.775797040808214	1.4302707781578018e-22	9.495164286482988e-20
RPS4X	31607.91185786383	0.3068524167240241	0.0571563303763717	5.368651463510958	7.932755414285155e-08	1.491971174157496e-05
TSIX	4.244031051626206	4.549955482958194	0.1342067914872561	33.90257253404531	6.104833440198842e-252	9.878765162511764e-249
XIST	372.9566456717449	5.852573073912165	0.1119143531575827	52.29510700626002	0.0	0.0
JPX	17.183677209355825	0.4897624977868932	0.0503310586797421	9.730820503960883	2.22788573728773e-22	1.4068826737589418e-19
FTX	775.3444336965048	0.3009860948657386	0.0760128405352774	3.959674349047005	7.505203527451153e-05	0.0022157038144724
RAB11FIP1P1	37.64686308607303	0.2089999208426382	0.069130123603611	3.023282904006279	0.0025004836652664	0.0221257766840102
RP3-368A4.6	192.3237056354814	0.2523747430131887	0.0785169046555477	3.214272698603594	0.0013077540911613	0.0145068813942837
ABCB7	427.3197964852124	-0.0733570434070304	0.0321961796820285	-2.2784393717363103	0.0227004128756707	0.0926444498366945
ATP7A	529.1724330010454	0.1101568285376411	0.0485168416634222	2.270486387012502	0.0231780883245674	0.0940159619005757
BRWD3	1335.72690783271	0.1106712867672705	0.0443334489775226	2.496338302562059	0.0125482863755702	0.0629871427975743
VDAC1P1	2.2429479249218764	-0.3901404444692631	0.1353693490116058	-2.8820441799998204	0.0039510433097856	0.0299725937104188
CHM	200.4395733195717	0.1627110933185701	0.0548870102438298	2.964473608523089	0.0030320124911509	0.0251125513142636
EIF4A1P10	35.720654462425145	-0.2197964080954769	0.0731634479791618	-3.004183293248817	0.002662948428302	0.023043582138091
XKRX	10.456151534220496	0.3397169330753581	0.105311419956728	3.225831853895295	0.0012560712651125	0.0141088681670408
HNRNPH2	4833.849274061036	0.1437524170854149	0.0515442449037109	2.7889130465284104	0.0052885261985153	0.0363775854956853
ARMCX6	247.01945680514828	-0.1034347462303197	0.0342998117977822	-3.0156068155746456	0.0025646558798454	0.0224405222659947
ZMAT1	218.5941082487573	0.2291762705721678	0.0818662493261953	2.799398683320851	0.0051197880647325	0.0355760689167982
BEX5	37.577149422884176	-0.2679252834404458	0.0974990130525538	-2.7479794415562844	0.0059963768795564	0.0394341360905753
BEX2	93.72516725895971	-0.1808196736318777	0.0754461937167111	-2.396670590312716	0.0165447900767161	0.0759370962375924
MORF4L2-AS1	5.933584604642152	0.322557045696579	0.0946613685263364	3.4074834403734418	0.0006556488679992	0.0091758039855807
TBC1D8B	20.715490305270365	0.3350102637545134	0.0914250954372895	3.664314072106209	0.0002480023167297	0.0048351114325675
CLDN2	2.702630155819054	-0.7687305952422105	0.2532401800610438	-3.0355790896093477	0.0024007425022489	0.0214781009418549
NUP62CL	4.484376451568723	0.3099273665336279	0.1327036856815917	2.335484240258898	0.0195181382488655	0.0841495456026042
TSC22D3	49023.14515894056	0.1843397597008031	0.0613920802878665	3.002663516799507	0.0026762815577579	0.0231203222595629
NCBP2L	2.6792407937832805	0.3915690160779737	0.1377257335938649	2.843107136627488	0.0044676049833411	0.0324371173930694
ACSL4	4754.722322182824	0.2706365620276637	0.0888518046320432	3.0459320792462776	0.0023196022778628	0.0210799658041937
ALG13	488.9450214565972	0.0968952124617718	0.0366764043290113	2.641895088530442	0.0082443588754105	0.0480162691328784
SLC6A14	1.0746167352707594	0.8078003907000575	0.3065134371134391	2.6354485412040667	0.0084026165358362	0.0485282499953907
DOCK11	3406.0154343100994	0.1508975237179322	0.051300791844813	2.941426794627329	0.0032670405382694	0.0263973098166231
IL13RA1	5520.36249675807	0.3154453755297112	0.0869811071824084	3.626596461553304	0.0002871815672846	0.0053262306293459
RP13-128O4.3	29.82559567015525	0.4114015414189793	0.1011337655479911	4.06789502190301	4.743974345782254e-05	0.0016802495182852
PGRMC1	916.1519236954412	0.1585938204449534	0.0623259882887614	2.5445857305972472	0.0109407451323092	0.0577338171714844
SLC25A43	183.83995619500217	-0.1597923730911958	0.044029871824396	-3.6291809735103095	0.0002843218701283	0.0052998874647279
SLC25A5	4753.22368795216	-0.1300052870885048	0.031595447146278	-4.11468419758761	3.877098527294678e-05	0.0014828065834841
RNF113A	710.2223819437853	-0.0876263852795404	0.0307596186617559	-2.8487474517519984	0.0043891706158663	0.0320364533135726
RHOXF1P3	3.542514302722698	-0.3426300394177203	0.1349189607880264	-2.5395247444577675	0.0111003192806067	0.0583905661304731
RHOXF1P2	1.152647706116116	-0.8041285645950749	0.2564115174394097	-3.1360859786069915	0.0017121899968802	0.0173232947281074
RHOXF1P1	5.908355397501329	-1.1407669362501742	0.2258190572288498	-5.0516858508274485	4.379275409266064e-07	5.7848887561891664e-05
LAMP2	11152.29383951619	0.1632058843660182	0.0537188023975319	3.0381519520531346	0.0023803389468707	0.021391654173353
CUL4B	2290.40128582925	0.1641768130923315	0.056734642783641	2.8937665778283628	0.0038065102066223	0.0292186053245358
XIAP	989.8886108704038	0.1373957788136695	0.0524497345693345	2.619570526749623	0.0088040565749908	0.0501530976420435
STAG2	4181.601554122881	0.1487163707529935	0.0599600641061018	2.480257033912335	0.0131287704578917	0.0651181984531179
TENM1	512.2750713980136	0.2942661648878023	0.093830986637039	3.136129922901643	0.0017119334528805	0.0173232947281074
TEX13C	1.2907010890101396	1.2598049237438602	0.2732311619131393	4.610765898453246	4.0118812510037205e-06	0.0003012368754819
XPNPEP2	59.32078821269525	-0.3535964832251143	0.1002525824588986	-3.527056107208822	0.0004202077074605	0.0068267060390865
UTP14A	389.616401871092	-0.0828225601361585	0.0304591811435869	-2.719132853431834	0.0065453313091167	0.0414454417508103
RAP2C	1653.568930950187	0.1171833380694943	0.0518815813870067	2.2586693569606933	0.0239039599632139	0.0959875442060214
MBNL3	3551.232380594773	-0.2908006122878337	0.0991816491550514	-2.932000171052035	0.0033678656144506	0.0269377227753297
GPC3	12.637702561558187	0.378105576060328	0.1268540023472222	2.980635762877904	0.0028765070239483	0.0242286271854373
SMIM10	28.12590605279433	0.2218036449114117	0.0815279820707864	2.720583035145301	0.0065166902954002	0.0413234456130804
FAM127A	1273.2728492051162	-0.1266078126084411	0.038924110191022	-3.2526835420798785	0.0011432073772654	0.0132719583710616
ZNF75D	341.33002669541406	0.1118366039991098	0.0423685668111839	2.639612628331544	0.0083000838625468	0.0482049060756396
ARHGEF6	3162.121745799516	0.0743398442109497	0.0322162972799233	2.30752291503335	0.0210256862799269	0.0882033291312938
RP11-1114A5.4	32.62728245765136	-0.1867993374016141	0.0814907219940624	-2.292277363982916	0.0218896431663089	0.0904463952348841
RBMX	3179.437650375768	-0.1045364124479805	0.0324962906280256	-3.2168721545660204	0.0012959633365296	0.0144131386366364
MCF2	19.296025677077075	0.2623516489005865	0.0792848140927177	3.308977285281716	0.0009363743362767	0.0117122243402458
LDOC1	132.08855652821197	-0.2931223744342167	0.0736777002726324	-3.97844087627009	6.936865565929097e-05	0.0021055379410019
FTH1P8	170.2644104107334	-0.2284815242867114	0.0864773403483557	-2.6420970321973583	0.0082394446907694	0.0480162691328784
AF011889.2	7.83986131486587	-0.2725313945959479	0.1164432799616523	-2.340464771223373	0.0192597553335923	0.0833591316185289
LINC00893	108.00365889904604	-0.190358341163423	0.0662403648713036	-2.873751398158273	0.0040562810969775	0.0304366322192656
CXorf40B	507.7621292278952	-0.1711779207368285	0.0482025710421588	-3.5512197178676086	0.0003834501618997	0.0064518324966053
MAMLD1	52.979972121626574	-0.408951545178299	0.1119988016923827	-3.651392148833255	0.000260822627775	0.0050207871046266
MTM1	402.052946048919	0.1854584161792855	0.0564844188429831	3.283355303607313	0.0010257928956213	0.0124106560095946
MTMR1	1135.9760512293572	0.1469594562666024	0.0550109458359327	2.671458453103158	0.0075522420992425	0.0453467301000669
PNMA5	13.545469474565577	-0.3714179112135158	0.077927556247485	-4.766194772410852	1.8773778230365293e-06	0.0001742193161872
U82671.8	2.2560356679305174	-1.4571693245624997	0.5106768291886375	-2.8534079505382057	0.0043253056576074	0.0316972795870688
PNMA3	202.63328947959573	-0.3190595615664016	0.0765256239185174	-4.169316697190581	3.055142163401367e-05	0.0012582417440177
PNMA6A	9.987215752776816	-0.4777371177564433	0.126227169498678	-3.784740794345758	0.0001538688651404	0.0035729316478493
ATP2B3	3.756850676151379	-0.3774224142960249	0.1333662414711318	-2.8299696394887226	0.0046552421438358	0.0333227782734713
RPL18AP16	1.3964081201505014	-0.4304183130426707	0.1664486725637507	-2.5858921336715266	0.0097127320984473	0.0534023397207943
SLC6A8	2975.3896502071325	-0.2731621364822385	0.1070077546793323	-2.5527321575975224	0.0106881653060613	0.0567645718849712
IDH3G	2450.9808562595217	-0.2010356246009489	0.0389698656641434	-5.158745640376272	2.48609783570718e-07	3.720668154005468e-05
SSR4	4365.849646897844	-0.1791503205651934	0.046599891259372	-3.844436450893284	0.0001208297910781	0.0030700727387672
PDZD4	1688.8495047439235	-0.2390570283700631	0.1060457421250143	-2.254282195396826	0.024178420693832	0.0967248903250934
ARHGAP4	20940.631424762767	-0.0908751065683206	0.0349047917540182	-2.603513787125203	0.0092273556254755	0.0517223348125542
IRAK1	4899.203167008461	-0.1897488117168593	0.0395925297670184	-4.792540735169813	1.6468232035151195e-06	0.0001596925077236
MECP2	4550.0190202720405	-0.11767376309321	0.0469334856309837	-2.507245339040539	0.0121676224252206	0.0618437204969351
TKTL1	895.9596543350157	-0.339120402921754	0.1482076228104032	-2.288144135174334	0.022129128745926	0.0910814375913111
FLNA	55094.596390853934	-0.2943893936268343	0.0723316275815417	-4.069995428969985	4.701406017233898e-05	0.0016743342942531
EMD	3839.41050776234	-0.3329212632725497	0.1004333070229684	-3.3148491585208166	0.000916925886641	0.0115523737863859
XX-FW83563B9.5	26.528208679297823	-0.1611987314496228	0.0634890408159827	-2.539000894923627	0.0111169538890391	0.0584546037888215
RPL10	56990.918030713925	-0.223233776458703	0.0565811268439167	-3.9453752321778617	7.967511071629938e-05	0.0023035383876248
FAM50A	2155.6349769096123	-0.165196587046822	0.0463369921694883	-3.5651124363570483	0.0003637002380702	0.0062447940075494
PLXNA3	879.7974805429415	-0.2096569825631026	0.0881137714925841	-2.379389498504757	0.0173413414605072	0.078048648602482
LAGE3	234.87090094785324	-0.1767241052880635	0.0494996822566398	-3.5702068625775416	0.0003566994273055	0.0061609772330676
SLC10A3	1526.9290321301964	-0.1445026620029819	0.035130821402114	-4.113273081462486	3.900884743924439e-05	0.0014874492916781
FAM3A	1255.8365204714553	-0.1718718533824783	0.0380034477003854	-4.522533185343998	6.110390282699033e-06	0.0004152338971374
CTAG2	1.6085314692077013	-1.2848297296925764	0.3730344222056296	-3.4442658725588955	0.0005726123217206	0.0083997198989627
F8	232.97789177563243	0.2515842579815964	0.0695576764813687	3.6169157842554487	0.0002981342497631	0.0054551193361256
FUNDC2	1709.5251408423528	-0.3581994192593586	0.0751430949211579	-4.766897339471982	1.8708457485480088e-06	0.0001742193161872
BRCC3	189.5954712671102	0.102956300019557	0.0432049578688723	2.3829742024522025	0.0171733977588641	0.0776195466389628
TMLHE-AS1	11.13748251537486	0.3101052336764144	0.0984867748447004	3.148699245816569	0.0016399888231064	0.0167671901594887
SPRY3	297.14993234062587	0.2462702844319325	0.0747875721958815	3.2929305926245105	0.0009914894739855	0.0121546657059464
IL9R	13.193710749958669	-0.6029319805865798	0.1182652602392031	-5.098132616180698	3.430204831624386e-07	4.7748082416982247e-05
WASH6P	555.6451052504026	-0.1688244544219847	0.0501497653368213	-3.366405670856235	0.0007615462306223	0.01012696120033
RPS4Y1	4063.75321960824	-8.392435032291317	0.0663430449296791	-126.50060064603532	0.0	0.0
