	Gene	Slope	P	Q
47739	DACT3	-0.3541386013267269	0.0001149624378683	0.008203960010596383
47751	AP2S1	-0.1662117664207042	0.0017948759871509	0.041396649721394986
47768	NAPA-AS1	-0.2414894576307334	0.0035809795339976	0.06202183842639498
47769	NAPA	-0.1742804219062085	0.0003756727664346	0.016263860162726157
47779	GLTSCR2	-0.1722720996980161	0.0035639373306578	0.06185320829845218
47781	SELENOW	-0.1639176436819003	0.0003133776742353	0.01469949099899525
47798	CARD8	0.2850942198588562	1.2607330035451106e-05	0.002249213599004401
47800	CTC-453G23.8	0.2404319610955038	0.0033489368773059	0.059805417731725125
47801	CARD8-AS1	0.2925001423446552	0.0019097071177847	0.04297671873750132
47805	EMP3	-0.1889738090573009	0.000191711413651	0.011147844243893897
47808	KDELR1	-0.1548442148715775	0.0001575519746898	0.0099319600488055
47819	RPL18	-0.1781085541884598	0.0013100710995852	0.03438523497387695
47828	RASIP1	-0.3455469957213343	0.002017295597864	0.04428154454306051
47842	BAX	-0.1639967439641437	2.656030906851304e-06	0.0007360306561767836
47844	FTL	-0.1799861567440599	0.0022108554737951	0.046596928883470744
47846	RUVBL2	-0.1234110261059047	0.0058062369421124	0.08237429613864744
47886	PIH1D1	-0.1092362725230906	0.0040370429657855	0.06662029869723689
47889	RPL13A	-0.1424069687416165	0.0076506426110979	0.09710490549597779
47892	RPS11	-0.1886880976134153	0.0004921370321093	0.019179611913481862
47903	IRF3	-0.1598060880521422	6.300885499717735e-05	0.006066630356271439
47905	PRMT1	-0.2079443215808582	7.180081898333121e-05	0.006500415107691571
47909	CTB-33G10.1	-0.2098529237669676	0.0032995486430998	0.05947587543957149
47912	AP2A1	-0.1240176157419714	0.0011878150007161	0.032406395062015654
47918	PTOV1-AS1	0.1432540447940322	0.0013902428796072	0.03588405662223241
47923	PNKP	-0.0883863885494634	0.0067130079723901	0.08989352986845929
47925	TBC1D17	-0.1075112737089663	0.0070686991933943	0.09276308326100521
47926	IL4I1	-0.4075567353744141	0.0062176290112497	0.08602816722958845
47927	NUP62	-0.1240167688252031	0.001248801257645	0.033315477864789826
47932	ZNF473	0.1197508782688262	0.0011897077495721	0.032425624295876226
47948	EMC10	-0.1594679126450922	3.511662792132857e-07	0.00014414187605121573
47955	SHANK1	-0.3610556234129671	0.0006691572463902	0.022803141320183393
47971	KLK4	-0.2155773132786997	0.0063991524627465	0.08742305586743165
47991	CTD-3187F8.15	0.4247146252771147	0.0058641113941967	0.08282886655420084
48013	CLDND2	-0.2687616957742508	0.0039255005002959	0.06543539643119199
48014	NKG7	-0.3657863098803176	0.0021614271147679	0.04605591692384662
48024	SIGLEC8	-0.833382131666467	1.129959023842228e-05	0.002091075356935421
48034	ZNF175	0.1830585239785505	0.0009787428182413	0.028659040893162784
48047	FPR2	0.3044964846617632	0.0011272639229457	0.0312701179275669
48049	ZNF577	0.1628892980220692	0.0014030399922621	0.036095864296001735
48055	ZNF613	0.2427980509767169	0.004567914512709	0.07126938813312653
48057	ZNF350	0.2209154970991425	0.0004204725834682	0.017402910748063664
48065	ZNF616	0.1816764447869659	0.0003365747019595	0.01532467567086991
48070	PPP2R1A	-0.1260502062779897	0.0001046800001617	0.007893219017717577
48086	ZNF578	0.3260967400689695	0.0006939389255252	0.023269971635302037
48090	ZNF701	0.2106929677792041	0.0034780807869294	0.06109246664094266
48092	ZNF137P	0.2674533629051307	0.0062755316685225	0.08660106795955014
48098	ZNF28	0.1843771846645368	0.0074408568785908	0.09562411928343431
48107	ZNF816	0.2149608796277992	0.0019079113548435	0.04297671873750132
48115	ZNF347	0.1804673431435682	0.0011471538770848	0.0316609830423728
48117	CTD-2245F17.3	0.3258664477305665	0.0002059124027064	0.011660964614676129
48128	ZNF845	0.2522541085597394	0.0022844640462393	0.047491797872161415
48129	ZNF525	0.1938307314777843	0.0041150969905808	0.067260890691553
48179	RNU6-980P	0.0248009299327861	0.0025097335398392	0.050187316266264326
48198	SEPT7P8	0.3848507354897585	0.0013830540169017	0.03574595441935226
48209	CACNG8	-0.508992027637493	4.184912999210638e-06	0.0010284407430150681
48210	CACNG6	-0.6710404040479178	1.4593940895703705e-05	0.0024866210296585704
48215	NDUFA3	-0.1792593482203325	0.0001628724360754	0.010069685198446475
48217	PRPF31	-0.1577410121154842	0.0001262985318646	0.008694690355046964
48220	LENG1	-0.110216877814649	0.0047942208659456	0.07355305984683587
48223	TSEN34	0.2069048199361651	0.0068389227131643	0.09086163756560367
48227	LILRB3	0.2034960317222858	0.0052784378373503	0.0776050210270904
48240	AC008984.7	0.4296899237086927	0.0042108847855838	0.06811277695247135
48275	KIR2DL3	-0.4648194488183135	0.008031557694195	0.09999870299067855
48281	KIR2DS4	-0.5659491149078626	0.006073097920649	0.08488032813212243
48282	KIR3DL2	-0.6203808006713676	0.0002262428803567	0.012300432912234654
48287	NLRP7	0.3746723997700012	2.8900559825273805e-07	0.00012043811923521738
48289	NLRP2	0.4145566691992863	6.805364100093372e-09	4.370805140615264e-06
48290	CTC-550B14.1	0.0643877324816669	0.0058969969927567	0.08320725247572337
48295	PPP1R12C	-0.0979624923048591	0.0008002080326534	0.02546038289019233
48302	SYT5	0.3124781431978231	0.0036150600010142	0.06234319439780892
48304	CTD-2587H24.10	0.3756895157217617	0.0004576985824636	0.01838714948525105
48306	PPP6R1	-0.0846835804998573	0.002601256233507	0.05117397488274383
48310	HSPBP1	-0.1472945908657248	0.006389815498753	0.08736997219205109
48311	BRSK1	-0.2640300805739649	0.0031562629800162	0.05784224820312824
48315	COX6B2	0.8334520626373614	2.964470920709769e-08	1.6857957969102886e-05
48320	TMEM238	-0.2591299316805328	0.0005003065008213	0.01938448012266601
48321	RPL28	-0.2089468418046227	0.0001537220016126	0.009861329626363172
48322	UBE2S	-0.2092949699616069	0.0048142033791722	0.0737502193229017
48328	ZNF628	-0.2144427281761307	0.000132513595104	0.00896429019072809
48339	ZNF580	-0.1544778462319274	0.000803691701035	0.025502699443312807
48340	ZNF581	-0.1620946139789813	4.273866585657995e-05	0.004723055154741727
48342	U2AF2	-0.1115079539853038	0.0002413995021957	0.01280707640803465
48353	NLRP4	-0.2807620099105249	0.0017680354430491	0.04102087667382365
48384	ZNF667	0.3122481948849449	0.0004666590732056	0.018581949033143776
48392	AC007228.11	0.4092829584200404	0.0001146001347914	0.008203960010596383
48393	ZNF470	0.1734924881942981	0.0062079938383119	0.08602310151823316
48394	SIGLEC31P	0.0142590949601809	0.005222845870468	0.077188999813978
48398	ZNF835	0.286184894071245	0.0025597528652927	0.05079681149475066
48425	ZNF543	0.2007266276677487	0.0035541957774672	0.06183258632361038
48428	ZNF547	0.4218461461785424	2.9066835593121885e-05	0.0037668420764729316
48438	ZNF419	0.1062287416996883	0.0061779124852274	0.08579406601092918
48440	ZNF549	0.1686791976271774	0.0031630183985906	0.057867124804241964
48453	ZNF776	0.3081420661586694	9.741437282452272e-05	0.007597207773194778
48462	ZNF417	0.1518025813432438	0.0065492038268717	0.0886966644849907
48467	ZNF606	0.2231966436378452	0.0029055977737396	0.05489456874325555
48492	A1BG-AS1	0.1993253816032585	0.0007059673932276	0.023460753200811275
48493	CTD-2619J13.5	0.3368978331356396	0.0003300407825112	0.0151154248312512
48499	RPS5	-0.1721152610401944	0.0023135405364857	0.04789858081602621
48506	CTD-2619J13.17	0.2887634632399212	0.0012064500028294	0.03253840375131118
48518	TRIM28	-0.1673894370047088	0.0003243744743774	0.01501798550652872
48521	UBE2M	-0.2074400146623452	3.793779353711658e-05	0.004419313889775642
48523	MZF1	-0.1544280829272233	0.0001103574868955	0.008075919469972033
48537	NRSN2	-0.2276074049913349	0.002677365184264	0.05193996634959652
48538	TRIB3	-0.1883018481184796	0.0044227600425368	0.07004706559896234
48541	CSNK2A1	-0.0647035853943357	0.0011299558169185	0.031312968506200384
48546	FAM110A	-0.2210283250182747	2.6560079623743854e-05	0.0036158799671307342
48550	PSMF1	-0.1628946985757191	0.0052870559228715	0.0776724857215826
48559	SDCBP2-AS1	0.2305211342610892	0.001272508665937	0.03371490820903899
48560	RP11-314N13.3	0.2306121501948369	0.0031353143682925	0.05765007813870804
48562	NSFL1C	0.1912994240653943	0.0059773144488961	0.08397550699426458
48563	SIRPB2	0.3329405109885402	0.0021358632022228	0.04574383834278035
48569	SIRPG-AS1	0.3157225871948127	0.0018394380285258	0.04194594856026753
48575	RP4-673D20.3	0.3668231339357059	5.523243386543528e-05	0.005614988881902872
48576	RP5-968J1.1	0.2529745139268094	0.0051728321039216	0.07680044879447594
48578	SIRPA	0.2933436923899369	0.0035789095098323	0.0620205099883762
48582	STK35	0.1866876629035644	0.006656911694309	0.08948882620431345
48586	SNRPB	-0.1300008400784764	0.0003357747631767	0.015301014917648084
48590	IDH3B	-0.1757185228607803	5.838558421407082e-07	0.00022767041524389674
48609	DDRGK1	-0.1303328178140484	0.0003073559910853	0.014511120947020275
48610	ITPA	-0.1238748420370434	0.0014052136565855	0.03610043479544264
48634	RNF24	0.21800273077924	0.000731801296641	0.02403760312047261
48657	TMEM230	-0.0942986501091567	0.0010178976068928	0.02935376967291038
48705	TMX4	0.2362521194014954	0.0014819313956224	0.03721372339801592
48727	MKKS	0.1877781466616665	0.0026179216657947	0.0513703441870259
48728	SLX4IP	0.1642907283408773	0.0007815120973733	0.02512093609359224
48858	CRNKL1	0.1602372033184989	0.006857586621671	0.09097730070353727
48867	RALGAPA2	0.3036981077203745	0.0004132545941826	0.0172348317842754
48896	RPL41P1	-0.16186423228979	0.005336540286574	0.07800494602409544
48912	RP4-753D10.5	0.5814114888461502	0.0001336684956243	0.00900124282955337
48925	NXT1	-0.2533018166760821	0.0023143096659958	0.04789858081602621
48942	CST3	-0.2273872972486035	0.0002231164638644	0.012202203548006847
48981	ABHD12	-0.1825146724889211	0.0002648080796605	0.01345000009180135
49009	FRG1CP	-0.5402039979026579	2.565961202664988e-15	2.5940917402942045e-12
49016	RARRES2P11	-0.1334585622269757	0.0034914554306373	0.0612485651893803
49019	FRG1EP	-0.3422368275817354	0.0004891472523379	0.01911490823166116
49024	LINC01597	-1.12421254814077	4.894443756346689e-26	6.517011549914108e-23
49025	FRG1BP	-0.6160486776437032	6.762789958169767e-27	9.229855734910098e-24
49045	HM13	-0.166479493124085	8.750323463169767e-06	0.0017758277267708696
49089	COMMD7	-0.133872903847816	8.505269858494606e-05	0.007182365003840486
49120	PXMP4	0.1337844238830081	0.0041129770259242	0.06724637370447856
49125	CHMP4B	-0.1252317561993183	0.0004731288438633	0.01873027544901035
49157	GGT7	-0.1750411665163274	0.0078452776620988	0.09841696540691493
49159	GSS	-0.1436646767745036	0.0014502323779697	0.03680664155189301
49168	MMP24-AS1	-0.1451104503630026	0.0007065042178732	0.023460753200811275
49179	CEP250	-0.1132683240650635	0.0019699658018584	0.04373941554375119
49183	ERGIC3	-0.1691478420809462	3.613398272014841e-07	0.00014612047293765496
49215	TGIF2	-0.1253506804383611	0.0071072622832949	0.09295631590072717
49220	DSN1	0.1465974661786138	0.0001210581560266	0.008451159659596096
49234	SRC	-0.2469837210946768	0.0031584421606364	0.05785233152177928
49244	CTNNBL1	-0.1428186562403979	0.0003228876798868	0.01496356894769116
49293	MAFB	-0.1902909054684515	0.0062617424920725	0.08645448814547849
49334	IFT52	-0.1026427551614736	0.0015527212175691	0.038460143697609944
49344	OSER1-AS1	0.2167145662565652	0.0016466336947312	0.03949605740894801
49355	TTPAL	0.1155132454035365	0.0057364008402355	0.08180814907788309
49356	SERINC3	0.114200638370969	0.0039015300868946	0.06517381711857201
49358	ADA	-0.2926020598708391	0.0018403075011254	0.041948253487030414
49375	PI3	-0.5145466839719212	0.0020088028293654	0.04418395006475259
49388	DBNDD2	-0.1329144483630078	0.0041958486269369	0.06792994313218839
49389	PIGT	-0.1671958263968694	3.562155744787627e-07	0.00014512328837272098
49428	ZNF335	-0.133268193486539	3.235218757724425e-06	0.0008615466459594723
49469	SULF2	-0.3832663961057151	8.59322828662604e-05	0.007204667023132179
49470	CTD-2653D5.1	-0.5062239863392634	0.0014818565581933	0.03721372339801592
49494	DDX27	-0.1786538660829375	0.0006434550620068	0.022317343548332418
49502	B4GALT5	0.1904075552079522	0.0046672977447086	0.07228287049053388
49514	UBE2V1	-0.1437151676312733	0.0006274105995469	0.021998458221235945
49515	TMEM189	-0.1781085146774875	6.703084160837491e-06	0.0014559100917357155
49519	CEBPB-AS1	0.306280340432802	0.0006384041298141	0.022237370842095924
49522	LINC01270	0.4100438476344901	0.0003478650065737	0.015602721674453054
49523	LINC01271	0.509517816212704	2.7801281472754803e-05	0.003710825325576113
49534	PARD6B	0.3241590642658517	0.0008039666204195	0.025502699443312807
49547	ATP9A	0.3711219797457812	0.0005050470572361	0.01949377996728156
49571	ZNF217	0.2484961102335851	0.0001842930927765	0.010845958846597026
49575	SUMO1P1	0.4398470406438027	2.601863470785326e-05	0.0035510232649278127
49598	RP5-1153D9.5	0.3056302415530333	0.0033242595489124	0.05954958779247351
49599	FAM209A	0.2452517372199872	0.0009155117475408	0.02749153868082913
49600	FAM209B	0.1796448881618632	0.0046405187134737	0.071929357639397
49628	PMEPA1	-0.262447762892694	0.0007118033619649	0.023570195134119325
49637	PPP4R1L	0.1214578650643261	0.0064636524366688	0.0879739999557774
49639	VAPB	0.1156147613146995	9.36974633181187e-05	0.007494143619708704
49656	NELFCD	-0.1404042172582237	0.0009216683115207	0.02763081628914775
49671	SYCP2	0.4311059112607238	0.000316955450223	0.014801738185264342
49672	FAM217B	0.3100663562189004	0.0009935489427745	0.02886374088794567
49673	PPP1R3D	0.3627748330887669	0.000943835494615	0.028033660131676866
49676	RP5-1017F8.2	0.2888526866742257	8.382787883054975e-05	0.007117156393650656
49686	CDH4	-0.2496370950447612	0.0073456379149511	0.09500427980407733
49720	WI2-87327B8.2	0.4309963032929191	0.002137219791764	0.04575424956608722
49729	NTSR1	0.5441086609227419	0.0007699791075147	0.02488725077029489
49730	RP11-93B14.4	0.3609163904241758	9.486955709238174e-05	0.007494143619708704
49731	LINC00659	0.3829725986810123	0.0001337837343888	0.00900124282955337
49757	ARFGAP1	-0.1322788503896272	1.935907786320263e-05	0.002957412275996927
49768	PPDPF	-0.2857482950121472	0.0031966521188156	0.05821196678029355
49777	RTEL1	-0.2152959126410031	5.289252673770014e-05	0.005468766703910086
49778	TNFRSF6B	-0.2124986379202145	0.0023894358923199	0.048702584023445204
49779	ARFRP1	-0.1198602420058081	0.000311005153439	0.014636545979777489
49782	LIME1	-0.2093496607360969	0.0016752745875532	0.03982701892459841
49796	UCKL1	-0.1671557638097264	0.0035198736400532	0.06149123712537351
49800	SAMD10	-0.2243357247214845	0.0033014572406531	0.05947587543957149
49801	PRPF6	-0.0884568086756728	0.0060710906812349	0.08487400319333564
49868	CH507-396I9.7	0.0387930299031578	0.0011105563560754	0.030992163850457118
49870	KCNE1B	0.6914944831762817	0.0008089498976523	0.02552727908244761
49955	CYP4F29P	-0.620360290572309	0.0007269983142621	0.02395504638109116
49962	FRG2MP	0.0154606784189953	0.005989479219321	0.08405595103886171
49970	SAMSN1	0.3524326121771146	0.0001642832988608	0.010122521276985095
50021	C21orf91	0.1642943908242735	0.0015768863820283	0.03868978312413791
50131	LINC00113	0.0220171661589941	0.004635055313293	0.07192563408095466
50152	BACH1	0.2294363142090364	0.0009354799380549	0.027891709873453362
50232	SNORA80A	0.0902225041457415	0.0065859258126386	0.08897274485611642
50245	C21orf62-AS1	0.2745479527489623	0.0018015347342029	0.04151514740802225
50247	C21orf62	0.2140199742592446	0.0014721208590714	0.037137718086148734
50258	IFNAR2	0.1209611525543139	0.0029862987320809	0.055755136929466646
50260	IL10RB	0.2736904330614304	0.0006498493016695	0.022396826437336707
50261	IFNAR1	0.2094182137377508	0.002649690263578	0.051645057142576646
50290	KCNE1	0.451297231746968	0.000543841648351	0.02032128902585749
50292	CLIC6	-0.3487903545056444	0.0010918733511089	0.030707062543676913
50359	KCNJ15	0.2882153453772036	0.0012375347088537	0.03311243208190654
50364	ETS2	0.2211406991328483	0.0057455436976278	0.08184269757906186
50366	AF064858.6	0.4080445074497504	0.0017519163549157	0.04081765399284505
50369	LINC01700	0.5858021294472168	0.0001017474528395	0.007704017954804416
50370	AF064858.8	0.7222831001123455	0.000230029128963	0.012421117911323538
50371	AF064858.11	0.7513396899951278	8.152041549809342e-05	0.006953691441987368
50372	AF064858.10	0.6108762877285039	1.5084783321808584e-05	0.0025416928737783157
50373	RPL23AP12	0.1838191175992008	0.0071613409299281	0.09337280249501669
50374	PCBP2P1	0.1291360457132155	0.0060801866057839	0.08492947405557594
50404	BACE2	-0.2622009887115129	0.002005701503261	0.04415131309113892
50447	WDR4	-0.1337460972565021	0.0030817307088048	0.05689477269363261
50452	PKNOX1	0.2154466659441393	0.000105630844232	0.007910286760374958
50478	AGPAT3	-0.1305588240189859	0.0002587831384833	0.013315258337493226
50486	AP001056.1	-0.348495684477453	0.0028738065740539	0.05456933860547844
50495	PFKL	-0.1657331014732023	5.085605290383577e-05	0.005328855355328604
50496	C21orf2	-0.1353936815990548	0.0041041050863458	0.0671415357727869
50503	LRRC3	0.1604077288178059	0.005531392208683	0.07986505248781336
50506	MTND5P1	0.291763911920217	0.0008405351093267	0.02614336462246238
50508	AP001065.15	0.2884031548642153	0.0020355148832876	0.04446056896427388
50510	TSPEAR	0.5043734878381589	0.0004124306947455	0.01723272155844431
50511	TSPEAR-AS1	0.3795421436238782	0.000350642572314	0.015647378880467556
50512	TSPEAR-AS2	0.3908421442215756	0.0001881557471817	0.010985880802292371
50534	SUMO3	-0.097945627275537	0.0008239742055052	0.025851953923528667
50546	SSR4P1	0.2602965572130832	0.0018426578775973	0.04198429835300159
50550	POFUT2	-0.1398477899823092	0.0035180457589437	0.06149123712537351
50558	LL21NC02-21A1.1	-0.3767009622880102	0.0042808767193047	0.06886970506952146
50569	PCBP3-OT1	0.2837323666067655	0.0040377602101169	0.06662029869723689
50582	LSS	-0.1874278200199448	0.0001452851894089	0.009430926349834327
50669	CECR7	-0.3125042836781859	0.0010130015751398	0.02929119808794066
50672	IL17RA	0.2812573168262361	0.0007569026956766	0.024610382348050595
50673	AC006946.12	0.3265956648894766	0.0033516316629044	0.05981440854569369
